Tecnica,Metodo,Modelo,Parametros,Tiempo,Accuracy Todas,Accuracy Aceptadas,F1 score Todas,F1 score Aceptadas,len(rejected),rejected
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectFdr'>,LogisticRegression(),{},0.021941423416137695,0.7705680189633977,0.7688258586846519,0.6449746926970354,0.6430123099203476,2,"['PhoneService', 'SeniorCitizen']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectFdr'>,LogisticRegression(max_iter=1000),{},0.013962984085083008,0.771100062713242,0.756188121613881,0.646288209606987,0.6289493019838355,2,"['PhoneService', 'SeniorCitizen']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectFpr'>,RandomForestClassifier(n_estimators=10),{},0.015957117080688477,0.6999771334388365,0.7085843561025418,0.5636856368563685,0.576271186440678,2,"['PhoneService', 'SeniorCitizen']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectFpr'>,RandomForestClassifier(n_estimators=50),{},0.013933181762695312,0.7120969768594929,0.7155812974169842,0.5806451612903226,0.5855777584708949,2,"['PhoneService', 'SeniorCitizen']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectFpr'>,RandomForestClassifier(),{},0.014571189880371094,0.7144889097178357,0.7124360132490213,0.5841325196163906,0.5808124459809854,2,"['PhoneService', 'SeniorCitizen']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectFpr'>,<catboost.core.CatBoostClassifier object at 0x0000019BF5995970>,{},0.016577720642089844,0.7502456457313111,0.7472039402933712,0.6306306306306306,0.6263286999182338,2,"['PhoneService', 'SeniorCitizen']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectFpr'>,<catboost.core.CatBoostClassifier object at 0x0000019BF59959D0>,{},0.013962984085083008,0.7269194893285609,0.7340952879035891,0.6008510638297873,0.6110638297872341,2,"['PhoneService', 'SeniorCitizen']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectFpr'>,<catboost.core.CatBoostClassifier object at 0x0000019BF5995A30>,{},0.01495981216430664,0.7348486392132092,0.7295327297466793,0.6124893071000855,0.6044142614601019,2,"['PhoneService', 'SeniorCitizen']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectFpr'>,DecisionTreeClassifier(),{},0.01358342170715332,0.6721546413459122,0.667723962118485,0.5233333333333333,0.5176085176085177,2,"['PhoneService', 'SeniorCitizen']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectFpr'>,"DecisionTreeClassifier(max_depth=1, max_leaf_nodes=3)",{},0.014940023422241211,0.7345203568994754,0.7345203568994754,0.5889710062535531,0.5889710062535531,2,"['PhoneService', 'SeniorCitizen']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectFpr'>,"DecisionTreeClassifier(max_depth=10, max_leaf_nodes=5)",{},0.025469303131103516,0.7306064393141842,0.7306064393141842,0.6022364217252396,0.6022364217252396,2,"['PhoneService', 'SeniorCitizen']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectFpr'>,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=42, ...)",{},0.01495981216430664,0.7178413513458443,0.7139427158682614,0.589585172109444,0.5834061135371179,2,"['PhoneService', 'SeniorCitizen']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectFpr'>,LogisticRegression(),{},0.01894974708557129,0.7705680189633977,0.7688258586846519,0.6449746926970354,0.6430123099203476,2,"['PhoneService', 'SeniorCitizen']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectFpr'>,LogisticRegression(max_iter=1000),{},0.013901948928833008,0.771100062713242,0.756188121613881,0.646288209606987,0.6289493019838355,2,"['PhoneService', 'SeniorCitizen']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectFwe'>,RandomForestClassifier(n_estimators=10),{},0.013963699340820312,0.699548668419015,0.6930084923238539,0.5629496402877698,0.5532302092811646,2,"['PhoneService', 'SeniorCitizen']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectFwe'>,RandomForestClassifier(n_estimators=50),{},0.015125751495361328,0.714842096207094,0.7106938529702758,0.583904109589041,0.5783549783549783,2,"['PhoneService', 'SeniorCitizen']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectFwe'>,RandomForestClassifier(),{},0.015958309173583984,0.713424822218147,0.7088339638617773,0.5819742489270386,0.5759162303664921,2,"['PhoneService', 'SeniorCitizen']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectFwe'>,<catboost.core.CatBoostClassifier object at 0x0000019BF5995970>,{},0.015956401824951172,0.7502456457313111,0.7472039402933712,0.6306306306306306,0.6263286999182338,2,"['PhoneService', 'SeniorCitizen']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectFwe'>,<catboost.core.CatBoostClassifier object at 0x0000019BF59959D0>,{},0.01396322250366211,0.7269194893285609,0.7340952879035891,0.6008510638297873,0.6110638297872341,2,"['PhoneService', 'SeniorCitizen']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectFwe'>,<catboost.core.CatBoostClassifier object at 0x0000019BF5995A30>,{},0.014961004257202148,0.7348486392132092,0.7295327297466793,0.6124893071000855,0.6044142614601019,2,"['PhoneService', 'SeniorCitizen']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectFwe'>,DecisionTreeClassifier(),{},0.013962745666503906,0.6708550961867179,0.6610660571935711,0.521594684385382,0.507910074937552,2,"['PhoneService', 'SeniorCitizen']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectFwe'>,"DecisionTreeClassifier(max_depth=1, max_leaf_nodes=3)",{},0.013934850692749023,0.7345203568994754,0.7345203568994754,0.5889710062535531,0.5889710062535531,2,"['PhoneService', 'SeniorCitizen']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectFwe'>,"DecisionTreeClassifier(max_depth=10, max_leaf_nodes=5)",{},0.013846635818481445,0.7306064393141842,0.7306064393141842,0.6022364217252396,0.6022364217252396,2,"['PhoneService', 'SeniorCitizen']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectFwe'>,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=42, ...)",{},0.02592921257019043,0.7178413513458443,0.7139427158682614,0.589585172109444,0.5834061135371179,2,"['PhoneService', 'SeniorCitizen']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectFwe'>,LogisticRegression(),{},0.019947290420532227,0.7705680189633977,0.7688258586846519,0.6449746926970354,0.6430123099203476,2,"['PhoneService', 'SeniorCitizen']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectFwe'>,LogisticRegression(max_iter=1000),{},0.013962984085083008,0.771100062713242,0.756188121613881,0.646288209606987,0.6289493019838355,2,"['PhoneService', 'SeniorCitizen']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectKBest'>,RandomForestClassifier(n_estimators=10),{},0.013962745666503906,0.7024726450272021,0.6971708856604021,0.5675430643699002,0.5592163846838825,9,"['PaperlessBilling', 'StreamingTV', 'PaymentMethod', 'InternetService', 'StreamingMovies', 'gender', 'MultipleLines', 'PhoneService', 'SeniorCitizen']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectKBest'>,RandomForestClassifier(n_estimators=50),{},0.014582395553588867,0.7076662976320657,0.7056886796938144,0.5736301369863014,0.5711805555555556,9,"['PaperlessBilling', 'StreamingTV', 'PaymentMethod', 'InternetService', 'StreamingMovies', 'gender', 'MultipleLines', 'PhoneService', 'SeniorCitizen']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectKBest'>,RandomForestClassifier(),{},0.01692819595336914,0.7187265815849471,0.7078451548926517,0.5903930131004366,0.5746924428822494,9,"['PaperlessBilling', 'StreamingTV', 'PaymentMethod', 'InternetService', 'StreamingMovies', 'gender', 'MultipleLines', 'PhoneService', 'SeniorCitizen']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectKBest'>,<catboost.core.CatBoostClassifier object at 0x0000019BF5995970>,{},0.017288684844970703,0.7502456457313111,0.753875995318015,0.6306306306306306,0.6331738437001595,9,"['PaperlessBilling', 'StreamingTV', 'PaymentMethod', 'InternetService', 'StreamingMovies', 'gender', 'MultipleLines', 'PhoneService', 'SeniorCitizen']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectKBest'>,<catboost.core.CatBoostClassifier object at 0x0000019BF59959D0>,{},0.012965679168701172,0.7269194893285609,0.748075020432744,0.6008510638297873,0.6274509803921569,9,"['PaperlessBilling', 'StreamingTV', 'PaymentMethod', 'InternetService', 'StreamingMovies', 'gender', 'MultipleLines', 'PhoneService', 'SeniorCitizen']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectKBest'>,<catboost.core.CatBoostClassifier object at 0x0000019BF5995A30>,{},0.015598297119140625,0.7348486392132092,0.7447084287050054,0.6124893071000855,0.6226568867155664,9,"['PaperlessBilling', 'StreamingTV', 'PaymentMethod', 'InternetService', 'StreamingMovies', 'gender', 'MultipleLines', 'PhoneService', 'SeniorCitizen']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectKBest'>,DecisionTreeClassifier(),{},0.013962268829345703,0.6674743543592495,0.6779414661314533,0.5167224080267558,0.5315832649712879,9,"['PaperlessBilling', 'StreamingTV', 'PaymentMethod', 'InternetService', 'StreamingMovies', 'gender', 'MultipleLines', 'PhoneService', 'SeniorCitizen']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectKBest'>,"DecisionTreeClassifier(max_depth=1, max_leaf_nodes=3)",{},0.01394510269165039,0.7345203568994754,0.7345203568994754,0.5889710062535531,0.5889710062535531,9,"['PaperlessBilling', 'StreamingTV', 'PaymentMethod', 'InternetService', 'StreamingMovies', 'gender', 'MultipleLines', 'PhoneService', 'SeniorCitizen']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectKBest'>,"DecisionTreeClassifier(max_depth=10, max_leaf_nodes=5)",{},0.01345682144165039,0.7306064393141842,0.7306064393141842,0.6022364217252396,0.6022364217252396,9,"['PaperlessBilling', 'StreamingTV', 'PaymentMethod', 'InternetService', 'StreamingMovies', 'gender', 'MultipleLines', 'PhoneService', 'SeniorCitizen']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectKBest'>,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=42, ...)",{},0.0161283016204834,0.7178413513458443,0.7258554018288721,0.589585172109444,0.5984911986588433,9,"['PaperlessBilling', 'StreamingTV', 'PaymentMethod', 'InternetService', 'StreamingMovies', 'gender', 'MultipleLines', 'PhoneService', 'SeniorCitizen']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectKBest'>,LogisticRegression(),{},0.016954898834228516,0.7705680189633977,0.7680866574747619,0.6449746926970354,0.6409155937052933,9,"['PaperlessBilling', 'StreamingTV', 'PaymentMethod', 'InternetService', 'StreamingMovies', 'gender', 'MultipleLines', 'PhoneService', 'SeniorCitizen']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectKBest'>,LogisticRegression(max_iter=1000),{},0.013963699340820312,0.771100062713242,0.7680866574747619,0.646288209606987,0.6409155937052933,9,"['PaperlessBilling', 'StreamingTV', 'PaymentMethod', 'InternetService', 'StreamingMovies', 'gender', 'MultipleLines', 'PhoneService', 'SeniorCitizen']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectPercentile'>,RandomForestClassifier(n_estimators=10),{},0.018950223922729492,0.6882387767068983,0.6766373929403455,0.545945945945946,0.5306748466257669,17,"['Partner', 'PaperlessBilling', 'Dependents', 'PaymentMethod', 'Contract', 'InternetService', 'StreamingMovies', 'OnlineSecurity', 'gender', 'SeniorCitizen', 'PhoneService', 'TotalCharges', 'StreamingTV', 'TechSupport', 'OnlineBackup', 'MultipleLines', 'DeviceProtection']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectPercentile'>,RandomForestClassifier(n_estimators=50),{},0.013967037200927734,0.7202615844036468,0.6906171254695004,0.5922077922077923,0.5484109386548411,17,"['Partner', 'PaperlessBilling', 'Dependents', 'PaymentMethod', 'Contract', 'InternetService', 'StreamingMovies', 'OnlineSecurity', 'gender', 'SeniorCitizen', 'PhoneService', 'TotalCharges', 'StreamingTV', 'TechSupport', 'OnlineBackup', 'MultipleLines', 'DeviceProtection']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectPercentile'>,RandomForestClassifier(),{},0.016927480697631836,0.7201721557733539,0.6874576912018076,0.5914529914529915,0.5445103857566765,17,"['Partner', 'PaperlessBilling', 'Dependents', 'PaymentMethod', 'Contract', 'InternetService', 'StreamingMovies', 'OnlineSecurity', 'gender', 'SeniorCitizen', 'PhoneService', 'TotalCharges', 'StreamingTV', 'TechSupport', 'OnlineBackup', 'MultipleLines', 'DeviceProtection']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectPercentile'>,<catboost.core.CatBoostClassifier object at 0x0000019BF5995970>,{},0.017791748046875,0.7502456457313111,0.7477223999474749,0.6306306306306306,0.6135895676046671,17,"['Partner', 'PaperlessBilling', 'Dependents', 'PaymentMethod', 'Contract', 'InternetService', 'StreamingMovies', 'OnlineSecurity', 'gender', 'SeniorCitizen', 'PhoneService', 'TotalCharges', 'StreamingTV', 'TechSupport', 'OnlineBackup', 'MultipleLines', 'DeviceProtection']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectPercentile'>,<catboost.core.CatBoostClassifier object at 0x0000019BF59959D0>,{},0.013963937759399414,0.7269194893285609,0.7477976784780379,0.6008510638297873,0.6149545772187281,17,"['Partner', 'PaperlessBilling', 'Dependents', 'PaymentMethod', 'Contract', 'InternetService', 'StreamingMovies', 'OnlineSecurity', 'gender', 'SeniorCitizen', 'PhoneService', 'TotalCharges', 'StreamingTV', 'TechSupport', 'OnlineBackup', 'MultipleLines', 'DeviceProtection']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectPercentile'>,<catboost.core.CatBoostClassifier object at 0x0000019BF5995A30>,{},0.01495981216430664,0.7348486392132092,0.7463804044890908,0.6124893071000855,0.6134453781512604,17,"['Partner', 'PaperlessBilling', 'Dependents', 'PaymentMethod', 'Contract', 'InternetService', 'StreamingMovies', 'OnlineSecurity', 'gender', 'SeniorCitizen', 'PhoneService', 'TotalCharges', 'StreamingTV', 'TechSupport', 'OnlineBackup', 'MultipleLines', 'DeviceProtection']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectPercentile'>,DecisionTreeClassifier(),{},0.012964963912963867,0.6797872051402218,0.6836626344542476,0.5341002465078061,0.5398230088495575,17,"['Partner', 'PaperlessBilling', 'Dependents', 'PaymentMethod', 'Contract', 'InternetService', 'StreamingMovies', 'OnlineSecurity', 'gender', 'SeniorCitizen', 'PhoneService', 'TotalCharges', 'StreamingTV', 'TechSupport', 'OnlineBackup', 'MultipleLines', 'DeviceProtection']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectPercentile'>,"DecisionTreeClassifier(max_depth=1, max_leaf_nodes=3)",{},0.014097929000854492,0.7345203568994754,0.6856402523924989,0.5889710062535531,0.5422740524781341,17,"['Partner', 'PaperlessBilling', 'Dependents', 'PaymentMethod', 'Contract', 'InternetService', 'StreamingMovies', 'OnlineSecurity', 'gender', 'SeniorCitizen', 'PhoneService', 'TotalCharges', 'StreamingTV', 'TechSupport', 'OnlineBackup', 'MultipleLines', 'DeviceProtection']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectPercentile'>,"DecisionTreeClassifier(max_depth=10, max_leaf_nodes=5)",{},0.012964487075805664,0.7306064393141842,0.7232195212511858,0.6022364217252396,0.5818181818181818,17,"['Partner', 'PaperlessBilling', 'Dependents', 'PaymentMethod', 'Contract', 'InternetService', 'StreamingMovies', 'OnlineSecurity', 'gender', 'SeniorCitizen', 'PhoneService', 'TotalCharges', 'StreamingTV', 'TechSupport', 'OnlineBackup', 'MultipleLines', 'DeviceProtection']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectPercentile'>,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=42, ...)",{},0.016963481903076172,0.7178413513458443,0.7197301066577917,0.589585172109444,0.5825105782792667,17,"['Partner', 'PaperlessBilling', 'Dependents', 'PaymentMethod', 'Contract', 'InternetService', 'StreamingMovies', 'OnlineSecurity', 'gender', 'SeniorCitizen', 'PhoneService', 'TotalCharges', 'StreamingTV', 'TechSupport', 'OnlineBackup', 'MultipleLines', 'DeviceProtection']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectPercentile'>,LogisticRegression(),{},0.015956878662109375,0.7705680189633977,0.7403581220440442,0.6449746926970354,0.6078853046594982,17,"['Partner', 'PaperlessBilling', 'Dependents', 'PaymentMethod', 'Contract', 'InternetService', 'StreamingMovies', 'OnlineSecurity', 'gender', 'SeniorCitizen', 'PhoneService', 'TotalCharges', 'StreamingTV', 'TechSupport', 'OnlineBackup', 'MultipleLines', 'DeviceProtection']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.SelectPercentile'>,LogisticRegression(max_iter=1000),{},0.014960050582885742,0.771100062713242,0.7403581220440442,0.646288209606987,0.6078853046594982,17,"['Partner', 'PaperlessBilling', 'Dependents', 'PaymentMethod', 'Contract', 'InternetService', 'StreamingMovies', 'OnlineSecurity', 'gender', 'SeniorCitizen', 'PhoneService', 'TotalCharges', 'StreamingTV', 'TechSupport', 'OnlineBackup', 'MultipleLines', 'DeviceProtection']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.GenericUnivariateSelect'>,RandomForestClassifier(n_estimators=10),{},0.01396322250366211,0.6949861102621051,0.5532688994392032,0.5560538116591929,0.351421188630491,18,"['Partner', 'PaperlessBilling', 'Dependents', 'PaymentMethod', 'Contract', 'InternetService', 'StreamingMovies', 'OnlineSecurity', 'gender', 'SeniorCitizen', 'PhoneService', 'TotalCharges', 'StreamingTV', 'TechSupport', 'OnlineBackup', 'tenure', 'MultipleLines', 'DeviceProtection']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.GenericUnivariateSelect'>,RandomForestClassifier(n_estimators=50),{},0.015958070755004883,0.718651303054384,0.5583023729151243,0.5892399658411613,0.36256323777403027,18,"['Partner', 'PaperlessBilling', 'Dependents', 'PaymentMethod', 'Contract', 'InternetService', 'StreamingMovies', 'OnlineSecurity', 'gender', 'SeniorCitizen', 'PhoneService', 'TotalCharges', 'StreamingTV', 'TechSupport', 'OnlineBackup', 'tenure', 'MultipleLines', 'DeviceProtection']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.GenericUnivariateSelect'>,RandomForestClassifier(),{},0.017238378524780273,0.7165842564858397,0.5523225407692673,0.5863247863247862,0.35413153456998314,18,"['Partner', 'PaperlessBilling', 'Dependents', 'PaymentMethod', 'Contract', 'InternetService', 'StreamingMovies', 'OnlineSecurity', 'gender', 'SeniorCitizen', 'PhoneService', 'TotalCharges', 'StreamingTV', 'TechSupport', 'OnlineBackup', 'tenure', 'MultipleLines', 'DeviceProtection']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.GenericUnivariateSelect'>,<catboost.core.CatBoostClassifier object at 0x0000019BF5995970>,{},0.016924142837524414,0.7502456457313111,0.6577758760043741,0.6306306306306306,0.5148279952550415,18,"['Partner', 'PaperlessBilling', 'Dependents', 'PaymentMethod', 'Contract', 'InternetService', 'StreamingMovies', 'OnlineSecurity', 'gender', 'SeniorCitizen', 'PhoneService', 'TotalCharges', 'StreamingTV', 'TechSupport', 'OnlineBackup', 'tenure', 'MultipleLines', 'DeviceProtection']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.GenericUnivariateSelect'>,<catboost.core.CatBoostClassifier object at 0x0000019BF59959D0>,{},0.012964963912963867,0.7269194893285609,0.6521820585791489,0.6008510638297873,0.508495145631068,18,"['Partner', 'PaperlessBilling', 'Dependents', 'PaymentMethod', 'Contract', 'InternetService', 'StreamingMovies', 'OnlineSecurity', 'gender', 'SeniorCitizen', 'PhoneService', 'TotalCharges', 'StreamingTV', 'TechSupport', 'OnlineBackup', 'tenure', 'MultipleLines', 'DeviceProtection']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.GenericUnivariateSelect'>,<catboost.core.CatBoostClassifier object at 0x0000019BF5995A30>,{},0.014960289001464844,0.7348486392132092,0.6560337157256284,0.6124893071000855,0.5130641330166271,18,"['Partner', 'PaperlessBilling', 'Dependents', 'PaymentMethod', 'Contract', 'InternetService', 'StreamingMovies', 'OnlineSecurity', 'gender', 'SeniorCitizen', 'PhoneService', 'TotalCharges', 'StreamingTV', 'TechSupport', 'OnlineBackup', 'tenure', 'MultipleLines', 'DeviceProtection']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.GenericUnivariateSelect'>,DecisionTreeClassifier(),{},0.013962030410766602,0.677395272281879,0.5389546585524334,0.5308134757600658,0.30166503428011754,18,"['Partner', 'PaperlessBilling', 'Dependents', 'PaymentMethod', 'Contract', 'InternetService', 'StreamingMovies', 'OnlineSecurity', 'gender', 'SeniorCitizen', 'PhoneService', 'TotalCharges', 'StreamingTV', 'TechSupport', 'OnlineBackup', 'tenure', 'MultipleLines', 'DeviceProtection']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.GenericUnivariateSelect'>,"DecisionTreeClassifier(max_depth=1, max_leaf_nodes=3)",{},0.017305850982666016,0.7345203568994754,0.6038690900693467,0.5889710062535531,0.48076052512449075,18,"['Partner', 'PaperlessBilling', 'Dependents', 'PaymentMethod', 'Contract', 'InternetService', 'StreamingMovies', 'OnlineSecurity', 'gender', 'SeniorCitizen', 'PhoneService', 'TotalCharges', 'StreamingTV', 'TechSupport', 'OnlineBackup', 'tenure', 'MultipleLines', 'DeviceProtection']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.GenericUnivariateSelect'>,"DecisionTreeClassifier(max_depth=10, max_leaf_nodes=5)",{},0.014959096908569336,0.7306064393141842,0.6617735621800662,0.6022364217252396,0.5197030268418047,18,"['Partner', 'PaperlessBilling', 'Dependents', 'PaymentMethod', 'Contract', 'InternetService', 'StreamingMovies', 'OnlineSecurity', 'gender', 'SeniorCitizen', 'PhoneService', 'TotalCharges', 'StreamingTV', 'TechSupport', 'OnlineBackup', 'tenure', 'MultipleLines', 'DeviceProtection']"
